Date,TransactionType,TransactionTypeId,Num,CreateDate,CreatedBy,LastModified,LastModifiedBy,Name,NameId,Location,LocationId,Class,ClassId,Memo,Split,SplitId,Debit,Credit,PaymentMethod,PaymentMethodId,Amount,Balance,TaxName,TaxAmount,TaxableAmount,Categories,AccountId,Account,Store
2023-03-07 00:00:00,Invoice,302,68,2023-03-17T11:27:07-0700,Hassan Syyid,2023-03-17T11:27:07-0700,Hassan Syyid,Sanket Issue Test,62,,,,,Discount,1234 Accounts Receivable (A/R),84,24.00,,,,-24.0,-314.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Discounts given']",86,Discounts given,
2023-03-07 00:00:00,Invoice,323,TSTINVNO83,2023-03-24T12:32:03-0700,Hassan Syyid,2023-03-24T12:32:03-0700,Hassan Syyid,Accenture,59,,,,,Discount,1234 Accounts Receivable (A/R),84,10.00,,,,-10.0,-324.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Discounts given']",86,Discounts given,
2023-03-07 00:00:00,Invoice,320,TSTINVNO80,2023-03-24T08:15:38-0700,Hassan Syyid,2023-03-24T08:15:38-0700,Hassan Syyid,Accenture,59,,,,,Discount,1234 Accounts Receivable (A/R),84,10.00,,,,-10.0,-334.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Discounts given']",86,Discounts given,
2023-03-07 00:00:00,Invoice,309,78,2023-03-17T12:04:32-0700,Hassan Syyid,2023-03-17T12:04:32-0700,Hassan Syyid,Sanket Issue Test,62,,,,,Discount,1234 Accounts Receivable (A/R),84,25.00,,,,-25.0,-359.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Discounts given']",86,Discounts given,
2023-03-07 00:00:00,Invoice,340,TSTINVNO,2023-04-18T15:43:19-0700,Hassan Syyid,2023-04-18T15:43:19-0700,Hassan Syyid,Accenture,59,,,,,A big sack of concrete,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,30.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,302,68,2023-03-17T11:27:07-0700,Hassan Syyid,2023-03-17T11:27:07-0700,Hassan Syyid,Sanket Issue Test,62,,,,,Organic Bananas,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,60.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,253,TSTINVNO5,2023-03-14T17:42:49-0700,Hassan Syyid,2023-03-28T08:31:02-0700,Hassan Syyid,Accenture,59,,,Test class,5000000000000275720,A big sack of concrete,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,90.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,252,TSTINVNO,2023-03-10T08:20:38-0800,Hassan Syyid,2023-03-10T08:20:38-0800,Hassan Syyid,Accenture,59,,,,,A big sack of concrete,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,120.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,303,69,2023-03-17T11:34:31-0700,Hassan Syyid,2023-03-17T11:34:31-0700,Hassan Syyid,Sanket Issue Test,62,,,,,Organic Bananas,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,150.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,304,70,2023-03-17T11:37:13-0700,Hassan Syyid,2023-03-17T11:37:13-0700,Hassan Syyid,Sanket Issue Test,62,,,,,Organic Bananas,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,180.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,306,72,2023-03-17T11:48:23-0700,Hassan Syyid,2023-03-17T11:48:23-0700,Hassan Syyid,Sanket Issue Test,62,,,,,Organic Bananas,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,210.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,307,74,2023-03-17T11:52:07-0700,Hassan Syyid,2023-03-17T11:52:07-0700,Hassan Syyid,Sanket Issue Test,62,,,,,Organic Bananas,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,240.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,309,78,2023-03-17T12:04:32-0700,Hassan Syyid,2023-03-17T12:04:32-0700,Hassan Syyid,Sanket Issue Test,62,,,,,Organic Bananas,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,270.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,330,MyTestInv50,2023-03-28T07:01:36-0700,Hassan Syyid,2023-03-28T07:01:36-0700,Hassan Syyid,Accenture,59,,,,,A big sack of concrete,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,300.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,321,TSTINVNO81,2023-03-24T12:00:01-0700,Hassan Syyid,2023-03-24T12:00:01-0700,Hassan Syyid,Accenture,59,,,,,A big sack of concrete,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,330.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,322,TSTINVNO82,2023-03-24T12:10:45-0700,Hassan Syyid,2023-03-24T12:10:45-0700,Hassan Syyid,Accenture,59,,,,,A big sack of concrete,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,360.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,325,MyTestInv,2023-03-24T18:06:44-0700,Hassan Syyid,2023-03-24T18:06:44-0700,Hassan Syyid,Accenture,59,,,,,A big sack of concrete,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,390.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,341,TSTINVNO,2023-04-21T08:23:58-0700,Hassan Syyid,2023-04-21T08:23:58-0700,Hassan Syyid,Accenture,59,,,,,A big sack of concrete,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,420.0,,1.82,20.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,318,TSTINVNO72,2023-03-22T05:33:07-0700,Hassan Syyid,2023-03-22T05:33:07-0700,Hassan Syyid,Accenture,59,,,,,A big sack of concrete,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,450.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,251,TSTINVNO,2023-03-10T07:58:05-0800,Hassan Syyid,2023-03-15T09:53:43-0700,Hassan Syyid,Accenture,59,,,Test class,5000000000000275720,A big sack of concrete,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,480.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,319,TSTINVNO79,2023-03-24T08:06:11-0700,Hassan Syyid,2023-03-24T08:06:11-0700,Hassan Syyid,Accenture,59,,,,,A big sack of concrete,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,510.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,320,TSTINVNO80,2023-03-24T08:15:38-0700,Hassan Syyid,2023-03-24T08:15:38-0700,Hassan Syyid,Accenture,59,,,,,A big sack of concrete,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,540.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,323,TSTINVNO83,2023-03-24T12:32:03-0700,Hassan Syyid,2023-03-24T12:32:03-0700,Hassan Syyid,Accenture,59,,,,,A big sack of concrete,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,570.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,310,TSTINVNO7,2023-03-20T10:58:37-0700,Hassan Syyid,2023-03-20T10:58:37-0700,Hassan Syyid,Accenture,59,,,,,A big sack of concrete,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,600.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,331,MyTestInv52,2023-03-28T07:18:52-0700,Hassan Syyid,2023-03-28T07:18:52-0700,Hassan Syyid,Accenture,59,,,,,A big sack of concrete,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,630.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,336,MyTestInv59,2023-03-29T10:45:29-0700,Hassan Syyid,2023-03-29T10:45:29-0700,Hassan Syyid,Accenture,59,,,,,A big sack of concrete,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,660.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,305,71,2023-03-17T11:43:49-0700,Hassan Syyid,2023-03-17T11:43:49-0700,Hassan Syyid,Sanket Issue Test,62,,,,,Organic Bananas,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,690.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,308,77,2023-03-17T11:55:53-0700,Hassan Syyid,2023-03-17T11:55:53-0700,Hassan Syyid,Sanket Issue Test,62,,,,,Organic Bananas,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,720.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,352,TSTINVN1283,2023-06-19T07:19:24-0700,Hassan Syyid,2023-06-19T07:19:24-0700,Hassan Syyid,Accenture,59,,,,,A big sack of concrete,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,750.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,352,TSTINVN1283,2023-06-19T07:19:24-0700,Hassan Syyid,2023-06-19T07:19:24-0700,Hassan Syyid,Accenture,59,,,,,A big sack of concrete,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,780.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,351,TSTINVN123,2023-06-16T13:26:52-0700,Hassan Syyid,2023-06-16T13:26:52-0700,Hassan Syyid,Accenture,59,,,,,A big sack of concrete,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,810.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,351,TSTINVN123,2023-06-16T13:26:52-0700,Hassan Syyid,2023-06-16T13:26:52-0700,Hassan Syyid,Accenture,59,,,,,A big sack of concrete,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,840.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,354,MYRUGSIMPLEINVOICE,2023-06-19T11:16:12-0700,Hassan Syyid,2023-06-19T11:16:12-0700,Hassan Syyid,Accenture,59,,,,,A big sack of concrete,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,870.0,,1.82,20.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,281,76,2024-02-19T14:16:07-0800,Hassan Syyid,2024-02-19T14:16:07-0800,Hassan Syyid,Accenture,59,,,,,Organic Bananas,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,900.0,,.00,15.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-07 00:00:00,Invoice,558,1234,2024-02-19T14:20:13-0800,Hassan Syyid,2024-02-19T14:20:13-0800,Hassan Syyid,Accenture,59,,,,,Organic Bananas,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,930.0,,.00,15.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-03-06 00:00:00,Invoice,232,1057,2023-03-06T10:53:14-0800,Hassan Syyid,2023-03-06T10:53:14-0800,Hassan Syyid,Tony Stark:Raul Stark,90,,,,,Chocolate Brownies,1234 Accounts Receivable (A/R),84,,15.00,,,15.0,15.0,,1.20,15.00,"['Ordinary Income/Expenses', 'Income', 'Sales of Product Income']",79,Sales of Product Income,
2023-03-07 00:00:00,Invoice,303,69,2023-03-17T11:34:31-0700,Hassan Syyid,2023-03-17T11:34:31-0700,Hassan Syyid,Sanket Issue Test,62,,,,,Car,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,45.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Sales of Product Income']",79,Sales of Product Income,
2023-03-07 00:00:00,Invoice,302,68,2023-03-17T11:27:07-0700,Hassan Syyid,2023-03-17T11:27:07-0700,Hassan Syyid,Sanket Issue Test,62,,,,,Car,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,75.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Sales of Product Income']",79,Sales of Product Income,
2023-03-07 00:00:00,Invoice,309,78,2023-03-17T12:04:32-0700,Hassan Syyid,2023-03-17T12:04:32-0700,Hassan Syyid,Sanket Issue Test,62,,,,,Car,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,105.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Sales of Product Income']",79,Sales of Product Income,
2023-03-07 00:00:00,Invoice,304,70,2023-03-17T11:37:13-0700,Hassan Syyid,2023-03-17T11:37:13-0700,Hassan Syyid,Sanket Issue Test,62,,,,,Car,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,135.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Sales of Product Income']",79,Sales of Product Income,
2023-03-07 00:00:00,Invoice,308,77,2023-03-17T11:55:53-0700,Hassan Syyid,2023-03-17T11:55:53-0700,Hassan Syyid,Sanket Issue Test,62,,,,,Car,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,165.0,,2.73,30.00,"['Ordinary Income/Expenses', 'Income', 'Sales of Product Income']",79,Sales of Product Income,
2023-03-10 00:00:00,Invoice,225,1055,2023-02-28T23:37:40-0800,Hassan Syyid,2023-03-28T08:32:33-0700,Hassan Syyid,Brendan T Hogan:Brendan V Hogan,88,,,Another class,5000000000000275721,Opening Balance,1234 Accounts Receivable (A/R),84,,200.00,,,200.0,200.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Services']",1,Services,
2023-03-10 00:00:00,Invoice,222,1052,2023-02-28T22:41:16-0800,Hassan Syyid,2023-02-28T22:41:16-0800,Hassan Syyid,Brendan R Hogan,85,,,,,Opening Balance,1234 Accounts Receivable (A/R),84,,200.00,,,200.0,400.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Services']",1,Services,
2023-03-10 00:00:00,Invoice,223,1053,2023-02-28T22:44:58-0800,Hassan Syyid,2023-02-28T22:44:58-0800,Hassan Syyid,Brendan T Hogan:Brendan L Hogan,86,,,,,Opening Balance,1234 Accounts Receivable (A/R),84,,200.00,,,200.0,600.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Services']",1,Services,
2023-03-10 00:00:00,Invoice,224,1054,2023-02-28T22:45:46-0800,Hassan Syyid,2023-02-28T22:45:46-0800,Hassan Syyid,Brendan T Hogan:Brendan M Hogan,87,,,,,Opening Balance,1234 Accounts Receivable (A/R),84,,200.00,,,200.0,800.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Services']",1,Services,
2023-03-06 00:00:00,Invoice,232,1057,2023-03-06T10:53:14-0800,Hassan Syyid,2023-03-06T10:53:14-0800,Hassan Syyid,Tony Stark:Raul Stark,90,,,,,Chocolate Brownies,1234 Accounts Receivable (A/R),84,10.00,,,,10.0,10.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2023-03-06 00:00:00,Invoice,232,1057,2023-03-06T10:53:14-0800,Hassan Syyid,2023-03-06T10:53:14-0800,Hassan Syyid,Tony Stark:Raul Stark,90,,,,,Juicy honeycrips Apples,1234 Accounts Receivable (A/R),84,10.00,,,,10.0,20.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2023-03-07 00:00:00,Invoice,304,70,2023-03-17T11:37:13-0700,Hassan Syyid,2023-03-17T11:37:13-0700,Hassan Syyid,Sanket Issue Test,62,,,,,Car,1234 Accounts Receivable (A/R),84,15.00,,,,15.0,35.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2023-03-07 00:00:00,Invoice,309,78,2023-03-17T12:04:32-0700,Hassan Syyid,2023-03-17T12:04:32-0700,Hassan Syyid,Sanket Issue Test,62,,,,,Car,1234 Accounts Receivable (A/R),84,.00,,,,0.0,35.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2023-03-07 00:00:00,Invoice,303,69,2023-03-17T11:34:31-0700,Hassan Syyid,2023-03-17T11:34:31-0700,Hassan Syyid,Sanket Issue Test,62,,,,,Car,1234 Accounts Receivable (A/R),84,75.00,,,,75.0,110.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2023-03-07 00:00:00,Invoice,308,77,2023-03-17T11:55:53-0700,Hassan Syyid,2023-03-17T11:55:53-0700,Hassan Syyid,Sanket Issue Test,62,,,,,Car,1234 Accounts Receivable (A/R),84,.00,,,,0.0,110.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2023-03-07 00:00:00,Invoice,304,70,2023-03-17T11:37:13-0700,Hassan Syyid,2023-03-17T11:37:13-0700,Hassan Syyid,Sanket Issue Test,62,,,,,Car,1234 Accounts Receivable (A/R),84,60.00,,,,60.0,170.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2023-03-07 00:00:00,Invoice,302,68,2023-03-17T11:27:07-0700,Hassan Syyid,2023-03-17T11:27:07-0700,Hassan Syyid,Sanket Issue Test,62,,,,,Car,1234 Accounts Receivable (A/R),84,75.00,,,,75.0,245.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2023-03-26 00:00:00,Bill,326,,2023-03-26T21:07:22-0700,Hassan Syyid,2023-03-26T21:07:22-0700,Hassan Syyid,Bob's Burger Joint,56,,,,,Bill description,Accounts Payable (A/P),33,40.00,,,,40.0,40.0,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Advertising']",7,Advertising,
2023-04-01 00:00:00,Bill,526,,2023-11-23T08:34:19-0800,System Administration,2023-11-23T08:34:19-0800,System Administration,Hall Properties,40,,,,,Building Lease,Accounts Payable (A/P),33,900.00,,,,900.0,900.0,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Rent or Lease']",17,Rent or Lease,
2023-04-01 00:00:00,Bill,527,,2023-11-23T08:34:19-0800,System Administration,2023-11-23T08:34:19-0800,System Administration,Cal Telephone,32,,,,,Monthly Phone Bill,Accounts Payable (A/P),33,74.36,,,,74.36,74.36,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Utilities', 'Telephone']",77,Telephone,
2023-03-03 00:00:00,Journal Entry,229,053122 Rev_Rec USD 2,2023-03-03T11:42:52-0800,Hassan Syyid,2023-03-17T14:23:35-0700,Hassan Syyid,,,,,,,jasdkflasdf,-Split-,,500.00,,,,500.0,500.0,,.00,.00,"['Other Income/Expense', 'Other Expense', '2939 Depreciation']",40,2939 Depreciation,
2023-03-03 00:00:00,Journal Entry,230,63122,2023-03-03T12:48:19-0800,Hassan Syyid,2023-03-03T12:48:19-0800,Hassan Syyid,,,,,,,Revenue Recognition - Example Customer,-Split-,,100.00,,,,100.0,600.0,,.00,.00,"['Other Income/Expense', 'Other Expense', '2939 Depreciation']",40,2939 Depreciation,
2023-04-25 00:00:00,Inventory Qty Adjust,343,14,2023-04-25T11:27:45-0700,Hassan Syyid,2023-04-25T11:27:45-0700,Hassan Syyid,,,,,,,LED bulbs - Quantity adjustment,Inventory Asset,81,,,,,,,,.00,.00,"['Ordinary Income/Expenses', 'Cost of Goods Sold', 'Inventory Shrinkage']",93,Inventory Shrinkage,
2023-04-25 00:00:00,Inventory Qty Adjust,343,14,2023-04-25T11:27:45-0700,Hassan Syyid,2023-04-25T11:27:45-0700,Hassan Syyid,,,,,,,LED bulbs - Quantity adjustment,Inventory Shrinkage,93,,42949672720.00,,,-42949672720.0,-42949672720.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', 'Inventory Shrinkage']",93,Inventory Shrinkage,
2023-04-06 00:00:00,Bill,337,,2023-04-06T14:46:06-0700,Hassan Syyid,2023-04-06T14:46:06-0700,Hassan Syyid,Bob's Burger Joint,56,,,,,Bill description,Accounts Payable (A/P),33,40.00,,,,40.0,40.0,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Advertising']",7,Advertising,
2023-05-01 00:00:00,Bill,528,,2023-11-23T08:34:19-0800,System Administration,2023-11-23T08:34:19-0800,System Administration,Hall Properties,40,,,,,Building Lease,Accounts Payable (A/P),33,900.00,,,,900.0,900.0,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Rent or Lease']",17,Rent or Lease,
2023-05-01 00:00:00,Bill,529,,2023-11-23T08:34:19-0800,System Administration,2023-11-23T08:34:19-0800,System Administration,Cal Telephone,32,,,,,Monthly Phone Bill,Accounts Payable (A/P),33,74.36,,,,74.36,74.36,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Utilities', 'Telephone']",77,Telephone,
2023-05-15 00:00:00,Invoice,347,TSTINV09351,2023-05-18T09:29:35-0700,Hassan Syyid,2023-05-18T09:29:35-0700,Hassan Syyid,Mark Cho,17,,,,,Discount,1234 Accounts Receivable (A/R),84,320.00,,,,-320.0,-320.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Discounts given']",86,Discounts given,
2023-05-15 00:00:00,Invoice,347,TSTINV09351,2023-05-18T09:29:35-0700,Hassan Syyid,2024-04-22T20:07:19-0700,Hassan Syyid,Mark Cho,17,,,,,Working fineWorking fineWorking fineWorking fineWorking fineWorking fine - Sanket,1234 Accounts Receivable (A/R),84,,12000.00,,,12000.0,12000.0,,934.40,12000.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2023-06-01 00:00:00,Bill,530,,2023-11-23T08:34:19-0800,System Administration,2023-11-23T08:34:19-0800,System Administration,Hall Properties,40,,,,,Building Lease,Accounts Payable (A/P),33,900.00,,,,900.0,900.0,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Rent or Lease']",17,Rent or Lease,
2023-06-01 00:00:00,Bill,531,,2023-11-23T08:34:19-0800,System Administration,2023-11-23T08:34:19-0800,System Administration,Cal Telephone,32,,,,,Monthly Phone Bill,Accounts Payable (A/P),33,74.36,,,,74.36,74.36,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Utilities', 'Telephone']",77,Telephone,
2023-06-07 00:00:00,Invoice,356,TSTINVN1225,2023-06-19T15:02:28-0700,Hassan Syyid,2023-06-19T15:02:28-0700,Hassan Syyid,Accenture,59,,,,,Discount,1234 Accounts Receivable (A/R),84,10.00,,,,-10.0,-10.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Discounts given']",86,Discounts given,
2023-06-07 00:00:00,Invoice,353,TSTINVN1223,2023-06-19T07:29:10-0700,Hassan Syyid,2023-06-19T07:29:10-0700,Hassan Syyid,Accenture,59,,,,,Discount,1234 Accounts Receivable (A/R),84,10.00,,,,-10.0,-20.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Discounts given']",86,Discounts given,
2023-06-07 00:00:00,Invoice,358,TSTINVN1228,2023-06-19T15:02:28-0700,Hassan Syyid,2023-06-19T15:02:28-0700,Hassan Syyid,Accenture,59,,,,,Discount,1234 Accounts Receivable (A/R),84,10.00,,,,-10.0,-30.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Discounts given']",86,Discounts given,
2023-06-07 00:00:00,Invoice,355,TSTINVN1224,2023-06-19T14:39:53-0700,Hassan Syyid,2023-06-19T14:39:53-0700,Hassan Syyid,Accenture,59,,,,,Discount,1234 Accounts Receivable (A/R),84,10.00,,,,-10.0,-40.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Discounts given']",86,Discounts given,
2023-06-07 00:00:00,Invoice,357,TSTINVN1227,2023-06-19T15:02:28-0700,Hassan Syyid,2023-06-19T15:02:28-0700,Hassan Syyid,Accenture,59,,,,,Discount,1234 Accounts Receivable (A/R),84,10.00,,,,-10.0,-50.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Discounts given']",86,Discounts given,
